iso3,region,year,population_total,population_female,population_male,life_expectancy,fertility_rate,birth_rate,death_rate,pop_growth_rate,sex_ratio,regional_dev_index,pop_diff
POL,Poland,1998,38326.437,19725.927,18600.51,72.847,1.439,10.197,9.884,0,0,0,-21.872999999999593
POL,Poland,1999,38287.713,19719.318,18568.395,73.224,1.377,9.871,9.79,0,0,0,-38.7239999999947
POL,Poland,2000,38258.071,19715.641,18542.43,73.645,1.366,9.88,9.708,0,0,0,-29.641999999999825
POL,Poland,2001,38247.357,19716.28,18531.077,74.177,1.315,9.632,9.514,0,0,0,-10.713999999999942
POL,Poland,2002,38229.408,19713.685,18515.723,74.518,1.252,9.289,9.48,0,0,0,-17.949000000000524
POL,Poland,2003,38203.524,19707.18,18496.344,74.772,1.225,9.213,9.447,0,0,0,-25.88400000000547
POL,Poland,2004,38167.572,19696.83,18470.742,74.943,1.228,9.342,9.491,0,0,0,-35.9519999999975
POL,Poland,2005,38124.379,19683.94,18440.439,75.127,1.244,9.561,9.576,0,0,0,-43.1929999999993
POL,Poland,2006,38071.167,19668.732,18402.435,75.25,1.269,9.837,9.709,0,0,0,-53.211999999999534
POL,Poland,2007,38020.421,19657.116,18363.305,75.414,1.311,10.21,9.85,0,0,0,-50.745999999999185
POL,Poland,2008,37995.902,19654.906,18340.997,75.583,1.386,10.836,10.028,0,0,0,-24.519000000000233
POL,Poland,2016,38263.265,19707.901,18555.364,77.639,1.389,10.255,10.247,0,0,0,-3.0489999999990687
POL,Poland,2017,38254.959,19700.233,18554.725,77.716,1.472,10.694,10.425,0,0,0,-8.305999999996857
POL,Poland,2018,38241.071,19689.189,18551.882,77.623,1.443,10.267,10.693,0,0,0,-13.88799999999901
POL,Poland,2019,38225.885,19677.275,18548.609,77.921,1.436,9.999,10.563,0,0,0,-15.186000000001513
POL,Poland,2020,38171.012,19652.231,18518.782,76.595,1.384,9.42,12.035,0,0,0,-54.87299999999959
POL,Poland,2021,38040.302,19596.376,18443.925,75.639,1.322,8.8,13.211,0,0,0,-130.70999999999913
MDA,Republic of Moldova,1992,4455.711,2384.465,2071.245,66.749,2.217,16.802,10.974,0,0,0,-0.8980000000001382
MDA,Republic of Moldova,1993,4448.239,2379.869,2068.37,66.66,2.112,15.971,11.305,0,0,0,-7.472000000000662
MDA,Republic of Moldova,1994,4434.456,2372.273,2062.184,66.319,1.993,15.054,11.71,0,0,0,-13.782999999999447
MDA,Republic of Moldova,1995,4414.211,2361.608,2052.603,66.218,1.825,13.79,11.916,0,0,0,-20.24499999999989
MDA,Republic of Moldova,1996,4387.655,2348.0,2039.656,66.248,1.709,12.928,12.027,0,0,0,-26.556000000000495
MDA,Republic of Moldova,1997,4355.538,2331.778,2023.76,66.484,1.79,13.594,12.004,0,0,0,-32.11700000000019
MDA,Republic of Moldova,1998,4318.715,2313.305,2005.409,66.84,1.65,12.612,11.883,0,0,0,-36.82299999999941
MDA,Republic of Moldova,1999,4278.216,2293.137,1985.078,67.205,1.556,12.006,11.787,0,0,0,-40.498999999999796
MDA,Republic of Moldova,2000,4234.967,2271.771,1963.195,67.462,1.496,11.708,11.819,0,0,0,-43.249000000000706
MDA,Republic of Moldova,2001,4189.77,2249.312,1940.458,67.672,1.471,11.68,11.926,0,0,0,-45.19699999999921
MDA,Republic of Moldova,2002,4142.93,2225.907,1917.022,67.793,1.448,11.683,12.112,0,0,0,-46.840000000000146
MDA,Republic of Moldova,2003,4095.419,2202.253,1893.167,67.9,1.479,12.166,12.277,0,0,0,-47.51100000000042
MDA,Republic of Moldova,2004,4046.669,2177.442,1869.227,68.017,1.543,12.984,12.392,0,0,0,-48.75
MDA,Republic of Moldova,2005,3988.669,2145.491,1843.178,68.197,1.528,13.119,12.425,0,0,0,-58.0
MDA,Republic of Moldova,2006,3921.316,2107.052,1814.264,68.423,1.537,13.298,12.463,0,0,0,-67.35300000000007
MDA,Republic of Moldova,2007,3851.396,2067.594,1783.802,68.674,1.575,13.691,12.477,0,0,0,-69.91999999999962
MDA,Republic of Moldova,2008,3779.504,2027.426,1752.079,69.0,1.638,14.256,12.44,0,0,0,-71.89200000000028
MDA,Republic of Moldova,2009,3706.21,1986.837,1719.373,69.406,1.719,14.951,12.336,0,0,0,-73.29399999999987
MDA,Republic of Moldova,2010,3631.992,1946.018,1685.973,69.876,1.703,14.785,12.18,0,0,0,-74.21799999999985
MDA,Republic of Moldova,2011,3557.266,1905.052,1652.214,70.173,1.65,14.264,12.185,0,0,0,-74.72600000000011
MDA,Republic of Moldova,2012,3482.626,1864.118,1618.509,70.344,1.661,14.251,12.3,0,0,0,-74.63999999999987
MDA,Republic of Moldova,2013,3408.738,1823.572,1585.166,70.291,1.622,13.795,12.558,0,0,0,-73.88800000000037
MDA,Republic of Moldova,2014,3342.709,1788.92,1553.789,70.241,1.82,15.295,12.759,0,0,0,-66.029
MDA,Republic of Moldova,2015,3287.164,1761.457,1525.707,70.118,1.87,15.227,13.094,0,0,0,-55.54499999999962
MDA,Republic of Moldova,2016,3237.794,1737.106,1500.688,70.179,1.89,14.88,13.246,0,0,0,-49.370000000000346
MDA,Republic of Moldova,2017,3193.497,1715.323,1478.175,70.375,1.81,13.762,13.253,0,0,0,-44.297000000000025
MDA,Republic of Moldova,2018,3153.773,1695.711,1458.062,70.236,1.81,13.275,13.63,0,0,0,-39.723999999999705
MDA,Republic of Moldova,2019,3112.562,1675.197,1437.365,70.181,1.78,12.637,13.919,0,0,0,-41.21100000000024
MDA,Republic of Moldova,2020,3069.131,1653.597,1415.534,69.914,1.77,12.077,14.759,0,0,0,-43.43100000000004
MDA,Republic of Moldova,2021,3023.778,1630.65,1393.129,68.991,1.751,11.521,16.7,0,0,0,-45.353000000000065
ROU,Romania,1992,22912.393,11813.227,11099.165,69.506,1.51,11.752,11.6,0,0,0,-35.02000000000044
ROU,Romania,1993,22842.25,11784.424,11057.826,69.512,1.437,11.326,11.637,0,0,0,-70.14300000000003
ROU,Romania,1994,22756.243,11749.153,11007.09,69.326,1.4,11.112,11.779,0,0,0,-86.00700000000143
ROU,Romania,1995,22657.723,11709.358,10948.365,69.323,1.337,10.656,12.061,0,0,0,-98.5199999999968
ROU,Romania,1996,22541.91,11662.015,10879.895,68.821,1.301,10.409,12.859,0,0,0,-115.81300000000192
ROU,Romania,1997,22411.513,11607.787,10803.726,69.086,1.317,10.548,12.603,0,0,0,-130.39700000000084
ROU,Romania,1998,22284.9,11555.666,10729.235,69.892,1.316,10.547,12.21,0,0,0,-126.61299999999756
ROU,Romania,1999,22166.159,11506.712,10659.447,70.581,1.304,10.419,12.064,0,0,0,-118.7410000000018
ROU,Romania,2000,22046.262,11456.38,10589.881,71.159,1.303,10.347,11.631,0,0,0,-119.89700000000084
ROU,Romania,2001,21919.917,11403.094,10516.823,71.122,1.272,10.041,11.902,0,0,0,-126.34499999999753
ROU,Romania,2002,21770.017,11329.915,10440.102,70.835,1.27,9.999,12.814,0,0,0,-149.90000000000146
ROU,Romania,2003,21593.45,11232.352,10361.099,70.819,1.298,10.195,13.812,0,0,0,-176.5669999999991
ROU,Romania,2004,21403.217,11124.97,10278.247,71.096,1.335,10.435,14.07,0,0,0,-190.23300000000017
ROU,Romania,2005,21213.388,11017.727,10195.661,71.581,1.394,10.818,13.329,0,0,0,-189.82900000000154
ROU,Romania,2006,21035.732,10917.517,10118.216,72.169,1.421,10.909,12.719,0,0,0,-177.65599999999904
ROU,Romania,2007,20870.716,10824.942,10045.773,72.792,1.449,10.95,12.2,0,0,0,-165.01599999999962
ROU,Romania,2008,20718.742,10740.544,9978.198,73.216,1.581,11.7,11.721,0,0,0,-151.97400000000198
ROU,Romania,2009,20576.927,10663.026,9913.9,73.457,1.636,11.785,11.829,0,0,0,-141.8149999999987
ROU,Romania,2010,20432.574,10584.864,9847.71,73.579,1.574,11.035,12.38,0,0,0,-144.35299999999916
ROU,Romania,2011,20282.011,10502.524,9779.487,74.288,1.475,10.066,12.458,0,0,0,-150.56300000000192
ROU,Romania,2012,20158.452,10433.147,9725.306,74.314,1.51,10.059,12.949,0,0,0,-123.55899999999747
ROU,Romania,2013,20062.921,10377.841,9685.08,74.918,1.466,9.616,12.623,0,0,0,-95.53100000000268
ROU,Romania,2014,19968.174,10322.684,9645.49,74.765,1.56,10.066,13.012,0,0,0,-94.74699999999939
ROU,Romania,2015,19871.019,10266.385,9604.635,74.737,1.621,10.294,13.53,0,0,0,-97.15499999999884
ROU,Romania,2016,19777.051,10212.931,9564.12,75.021,1.692,10.553,13.325,0,0,0,-93.96800000000076
ROU,Romania,2017,19689.401,10163.659,9525.743,75.024,1.77,10.85,13.609,0,0,0,-87.64999999999782
ROU,Romania,2018,19597.872,10111.904,9485.968,75.103,1.753,10.552,13.748,0,0,0,-91.52900000000227
ROU,Romania,2019,19501.542,10057.494,9444.048,75.329,1.711,10.083,13.626,0,0,0,-96.32999999999811
ROU,Romania,2020,19392.469,9997.059,9395.409,74.046,1.726,9.962,15.528,0,0,0,-109.07300000000032
ROU,Romania,2021,19248.161,9923.4,9324.761,72.74,1.718,9.724,17.503,0,0,0,-144.3080000000009
ROU,Romania,2022,19166.772,9883.442,9283.331,75.261,1.717,9.592,13.994,0,0,0,-81.38899999999921
ROU,Romania,2023,19118.479,9858.221,9260.257,75.938,1.713,9.604,13.449,0,0,0,-48.293000000001484
RUS,Russian Federation,1992,148915.991,79092.88,69823.11,67.843,1.566,10.888,12.223,0,0,0,-532.4419999999809
RUS,Russian Federation,1993,148135.424,78662.462,69472.962,65.039,1.393,9.56,14.555,0,0,0,-780.56700000001
RUS,Russian Federation,1996,148084.582,78683.682,69400.9,65.449,1.289,9.004,14.533,0,0,0,-206.82099999999627
RUS,Russian Federation,1997,147853.771,78592.817,69260.954,66.594,1.243,8.753,13.971,0,0,0,-230.81099999998696
RUS,Russian Federation,1998,147635.531,78500.903,69134.628,66.916,1.242,8.823,13.798,0,0,0,-218.2400000000198
RUS,Russian Federation,1999,147241.975,78331.637,68910.337,65.595,1.183,8.498,14.992,0,0,0,-393.5559999999823
RUS,Russian Federation,2000,146717.783,78120.573,68597.209,64.998,1.19,8.643,15.582,0,0,0,-524.19200000001
RUS,Russian Federation,2001,146117.284,77898.605,68218.679,65.015,1.221,9.003,15.798,0,0,0,-600.4989999999816
RUS,Russian Federation,2002,145939.5,77909.623,68029.877,64.73,1.287,9.618,16.341,0,0,0,-177.7840000000142
RUS,Russian Federation,2003,145794.229,77935.617,67858.613,64.715,1.334,10.198,16.543,0,0,0,-145.27100000000792
RUS,Russian Federation,2004,145180.097,77721.889,67458.208,65.149,1.345,10.427,16.086,0,0,0,-614.1319999999832
RUS,Russian Federation,2005,144597.884,77529.1,67068.784,65.219,1.299,10.186,16.188,0,0,0,-582.2130000000179
RUS,Russian Federation,2006,144102.948,77361.14,66741.808,66.546,1.315,10.406,15.221,0,0,0,-494.93599999998696
RUS,Russian Federation,2007,143859.764,77284.606,66575.158,67.469,1.428,11.348,14.592,0,0,0,-243.18400000000838
RUS,Russian Federation,2008,143811.84,77286.94,66524.901,67.862,1.517,12.094,14.568,0,0,0,-47.92399999999907
RUS,Russian Federation,2020,146371.299,78396.013,67975.285,71.171,1.505,9.961,14.749,0,0,0,-161.76800000001094
RUS,Russian Federation,2021,145836.175,78089.053,67747.121,69.807,1.505,9.749,16.728,0,0,0,-535.1240000000107
RUS,Russian Federation,2022,145579.899,77949.419,67630.48,72.517,1.452,9.17,13.116,0,0,0,-256.27599999998347
RUS,Russian Federation,2023,145440.5,77905.419,67535.082,73.154,1.449,8.919,12.341,0,0,0,-139.3990000000049
SVK,Slovakia,2001,5379.437,2766.418,2613.019,73.571,1.202,9.528,9.728,0,0,0,-0.5619999999998981
SVK,Slovakia,2002,5377.688,2765.291,2612.397,73.765,1.185,9.436,9.619,0,0,0,-1.7489999999997963
SVK,Slovakia,2003,5376.196,2764.347,2611.849,73.819,1.204,9.616,9.76,0,0,0,-1.4920000000001892
SVK,Slovakia,2004,5376.038,2763.846,2612.193,74.217,1.246,9.98,9.675,0,0,0,-0.15800000000035652
SVK,Slovakia,2021,5442.759,2784.523,2658.236,74.59,1.631,10.432,13.671,0,0,0,-12.265000000000327
UKR,Ukraine,1994,52075.998,27825.609,24250.389,67.534,1.471,10.229,14.815,0,0,0,-274.127999999997
UKR,Ukraine,1995,51665.539,27595.703,24069.836,67.114,1.399,9.697,15.148,0,0,0,-410.45900000000256
UKR,Ukraine,1996,51226.109,27354.937,23871.172,67.097,1.333,9.247,15.204,0,0,0,-439.4300000000003
UKR,Ukraine,1997,50786.885,27116.306,23670.578,67.658,1.271,8.821,14.857,0,0,0,-439.2239999999947
UKR,Ukraine,1998,50379.731,26893.29,23486.441,67.993,1.206,8.401,14.719,0,0,0,-407.15400000000227
UKR,Ukraine,1999,49976.446,26674.835,23301.612,68.004,1.127,7.89,14.859,0,0,0,-403.2849999999962
UKR,Ukraine,2000,49556.66,26455.24,23101.42,67.786,1.108,7.823,15.171,0,0,0,-419.78600000000006
UKR,Ukraine,2001,49106.855,26225.059,22881.796,67.675,1.092,7.779,15.41,0,0,0,-449.8050000000003
UKR,Ukraine,2002,48677.281,26004.582,22672.699,67.699,1.127,8.113,15.602,0,0,0,-429.5740000000005
UKR,Ukraine,2003,48315.136,25815.987,22499.149,67.638,1.173,8.546,15.817,0,0,0,-362.1450000000041
UKR,Ukraine,2004,47979.507,25643.782,22335.725,67.472,1.215,8.959,16.132,0,0,0,-335.6290000000008
UKR,Ukraine,2005,47585.556,25447.598,22137.958,67.517,1.221,9.12,16.22,0,0,0,-393.95100000000093
UKR,Ukraine,2006,47278.694,25293.672,21985.022,67.49,1.297,9.787,16.149,0,0,0,-306.8619999999937
UKR,Ukraine,2007,47062.798,25183.869,21878.929,67.715,1.343,10.202,16.208,0,0,0,-215.89600000000064
UKR,Ukraine,2008,46819.175,25061.737,21757.438,68.262,1.444,11.014,15.907,0,0,0,-243.6229999999996
UKR,Ukraine,2009,46623.731,24958.395,21665.336,69.159,1.47,11.201,15.446,0,0,0,-195.44400000000314
UKR,Ukraine,2010,46456.003,24863.371,21592.631,70.188,1.436,10.915,14.798,0,0,0,-167.7280000000028
UKR,Ukraine,2011,46307.853,24778.049,21529.805,70.711,1.464,11.054,14.474,0,0,0,-148.14999999999418
UKR,Ukraine,2012,46210.056,24713.834,21496.222,71.09,1.528,11.419,14.242,0,0,0,-97.79700000000594
UKR,Ukraine,2013,46126.77,24656.16,21470.609,71.474,1.515,11.172,13.983,0,0,0,-83.28600000000006
UKR,Ukraine,2014,45972.38,24567.807,21404.573,71.803,1.466,10.632,13.682,0,0,0,-154.38999999999942
UKR,Ukraine,2015,45784.896,24462.666,21322.23,72.686,1.387,9.802,13.015,0,0,0,-187.48399999999674
UKR,Ukraine,2016,45616.832,24365.768,21251.064,73.389,1.391,9.614,12.589,0,0,0,-168.0639999999985
UKR,Ukraine,2017,45436.041,24262.827,21173.214,73.993,1.3,8.779,12.265,0,0,0,-180.79100000000471
UKR,Ukraine,2018,45208.907,24138.294,21070.612,73.569,1.233,8.125,13.157,0,0,0,-227.1339999999982
UKR,Ukraine,2019,44957.458,24004.328,20953.13,73.92,1.218,7.823,13.079,0,0,0,-251.44900000000052
UKR,Ukraine,2020,44680.014,23859.257,20820.757,73.283,1.208,7.555,14.438,0,0,0,-277.44399999999587
UKR,Ukraine,2021,44298.64,23654.574,20644.066,71.631,1.148,6.977,17.134,0,0,0,-381.37400000000343
UKR,Ukraine,2022,41048.766,21931.325,19117.441,72.658,0.897,5.679,14.188,0,0,0,-3249.873999999996
UKR,Ukraine,2023,37732.836,20188.5,17544.336,73.422,0.977,5.625,13.13,0,0,0,-3315.9300000000003
DNK,Denmark,1981,5121.629,2595.63,2525.999,74.251,1.44,10.398,11.007,0,0,0,-1.4520000000002256
DNK,Denmark,1982,5117.894,2595.372,2522.521,74.597,1.42,10.243,10.8,0,0,0,-3.7349999999996726
DNK,Denmark,1983,5114.467,2594.864,2519.604,74.456,1.378,9.947,11.158,0,0,0,-3.4270000000005894
DNK,Denmark,1984,5111.831,2594.274,2517.557,74.616,1.398,10.118,11.167,0,0,0,-2.6359999999995125
EST,Estonia,1991,1565.383,832.299,733.085,69.795,1.802,12.446,12.594,0,0,0,-4.920000000000073
EST,Estonia,1992,1540.212,820.194,720.018,69.159,1.697,11.79,13.095,0,0,0,-25.17100000000005
EST,Estonia,1993,1504.342,802.63,701.712,68.222,1.486,10.27,14.149,0,0,0,-35.86999999999989
EST,Estonia,1994,1475.714,787.968,687.745,66.744,1.41,9.684,15.065,0,0,0,-28.628000000000156
EST,Estonia,1995,1452.777,776.317,676.46,67.814,1.372,9.361,14.377,0,0,0,-22.936999999999898
EST,Estonia,1996,1434.651,767.049,667.601,70.031,1.361,9.268,13.287,0,0,0,-18.125999999999976
EST,Estonia,1997,1421.496,760.038,661.458,70.244,1.306,8.873,13.055,0,0,0,-13.154999999999973
EST,Estonia,1998,1411.203,754.236,656.966,69.84,1.272,8.647,13.808,0,0,0,-10.29300000000012
EST,Estonia,1999,1403.578,749.649,653.929,70.681,1.293,8.792,13.134,0,0,0,-7.625
EST,Estonia,2000,1396.997,745.858,651.139,71.014,1.347,9.314,13.18,0,0,0,-6.580999999999904
EST,Estonia,2001,1388.171,741.451,646.721,70.834,1.315,9.114,13.352,0,0,0,-8.826000000000022
EST,Estonia,2002,1379.435,737.281,642.154,71.364,1.353,9.404,13.33,0,0,0,-8.736000000000104
EST,Estonia,2003,1370.85,733.101,637.749,71.923,1.365,9.519,13.283,0,0,0,-8.585000000000036
EST,Estonia,2004,1362.676,729.062,633.615,72.375,1.465,10.24,13.035,0,0,0,-8.173999999999978
EST,Estonia,2005,1354.848,725.028,629.82,73.028,1.515,10.608,12.79,0,0,0,-7.8279999999999745
EST,Estonia,2006,1346.88,720.794,626.086,73.2,1.583,11.079,12.871,0,0,0,-7.967999999999847
EST,Estonia,2007,1340.705,717.564,623.14,73.153,1.685,11.775,13.007,0,0,0,-6.175000000000182
EST,Estonia,2008,1337.074,715.409,621.665,74.279,1.719,11.999,12.478,0,0,0,-3.630999999999858
EST,Estonia,2009,1334.528,713.467,621.062,75.152,1.701,11.837,12.081,0,0,0,-2.546000000000049
EST,Estonia,2010,1331.448,711.205,620.244,75.882,1.716,11.883,11.854,0,0,0,-3.0799999999999272
EST,Estonia,2011,1327.358,708.462,618.895,76.346,1.616,11.113,11.491,0,0,0,-4.0900000000001455
EST,Estonia,2012,1322.616,705.476,617.139,76.416,1.561,10.658,11.687,0,0,0,-4.741999999999962
EST,Estonia,2013,1317.919,702.398,615.521,77.252,1.524,10.308,11.572,0,0,0,-4.696999999999889
EST,Estonia,2014,1314.452,699.833,614.619,77.11,1.543,10.346,11.797,0,0,0,-3.4670000000000982
FRO,Faroe Islands,1990,47.497,22.771,24.726,76.894,2.782,20.237,7.824,0,0,0,-0.012000000000000455
FRO,Faroe Islands,1991,46.816,22.474,24.343,77.088,2.63,18.849,7.96,0,0,0,-0.6809999999999974
FRO,Faroe Islands,1992,46.023,22.128,23.895,77.267,2.528,17.695,8.115,0,0,0,-0.7929999999999993
FRO,Faroe Islands,1993,45.135,21.742,23.392,77.406,2.503,16.956,8.333,0,0,0,-0.8880000000000052
FRO,Faroe Islands,1994,44.17,21.321,22.849,77.542,2.399,15.571,8.575,0,0,0,-0.9649999999999963
FRO,Faroe Islands,1995,43.838,21.183,22.656,77.658,2.457,14.925,8.707,0,0,0,-0.33200000000000074
FRO,Faroe Islands,2009,48.489,23.312,25.177,78.62,2.391,12.907,9.683,0,0,0,-0.009000000000000341
FRO,Faroe Islands,2010,48.169,23.328,24.842,78.731,2.499,13.344,9.894,0,0,0,-0.3200000000000003
FRO,Faroe Islands,2011,47.934,23.358,24.576,78.89,2.332,12.377,10.039,0,0,0,-0.23499999999999943
FIN,Finland,1969,4624.084,2389.153,2234.93,69.648,1.93,14.756,9.909,0,0,0,-3.2619999999997162
FIN,Finland,1970,4606.305,2381.308,2224.997,70.325,1.822,14.08,9.56,0,0,0,-17.77899999999954
GGY,Guernsey,1975,54.275,27.983,26.291,73.578,1.652,12.482,11.26,0,0,0,-0.04800000000000182
GGY,Guernsey,1976,54.197,27.942,26.254,73.643,1.6,12.412,11.255,0,0,0,-0.07799999999999585
GGY,Guernsey,1977,54.14,27.934,26.206,74.121,1.566,12.084,11.034,0,0,0,-0.05700000000000216
GGY,Guernsey,1978,54.088,27.933,26.155,74.442,1.566,11.849,11.123,0,0,0,-0.0519999999999996
GGY,Guernsey,1979,54.013,27.918,26.096,74.315,1.593,11.836,11.402,0,0,0,-0.07500000000000284
GGY,Guernsey,1980,53.929,27.89,26.039,75.487,1.595,11.679,10.872,0,0,0,-0.08399999999999608
GGY,Guernsey,1993,59.506,31.001,28.505,76.8,1.436,11.621,10.829,0,0,0,-0.005000000000002558
GGY,Guernsey,1994,59.461,30.977,28.483,77.016,1.419,11.401,10.886,0,0,0,-0.045000000000001705
GGY,Guernsey,1995,59.377,30.93,28.447,78.124,1.336,10.658,9.902,0,0,0,-0.08399999999999608
GGY,Guernsey,2016,62.191,31.395,30.796,82.565,1.435,8.627,8.882,0,0,0,-0.045999999999999375
ISL,Iceland,2010,318.158,158.145,160.013,81.594,2.192,15.478,6.396,0,0,0,-0.45400000000000773
IRL,Ireland,1953,2929.081,1442.396,1486.685,67.91,3.535,22.912,11.813,0,0,0,-12.382000000000062
IRL,Ireland,1954,2915.173,1437.195,1477.978,68.006,3.467,22.308,12.185,0,0,0,-13.908000000000357
IRL,Ireland,1955,2899.538,1431.409,1468.129,67.996,3.366,21.483,12.636,0,0,0,-15.634999999999764
IRL,Ireland,1956,2883.755,1425.472,1458.283,68.957,3.382,21.341,11.725,0,0,0,-15.782999999999902
IRL,Ireland,1957,2869.099,1419.991,1449.108,69.002,3.479,21.647,11.918,0,0,0,-14.655999999999949
IRL,Ireland,1958,2853.999,1414.405,1439.594,69.275,3.465,21.176,11.958,0,0,0,-15.100000000000364
IRL,Ireland,1959,2839.218,1409.181,1430.036,69.424,3.602,21.547,11.985,0,0,0,-14.780999999999949
IRL,Ireland,1960,2827.689,1405.411,1422.278,70.171,3.755,21.842,11.48,0,0,0,-11.528999999999996
IRL,Ireland,1961,2824.693,1405.028,1419.664,69.639,3.784,21.239,12.235,0,0,0,-2.99599999999964
IRL,Ireland,1987,3540.381,1774.341,1766.04,74.407,2.315,16.64,8.761,0,0,0,-1.486000000000331
IRL,Ireland,1988,3525.095,1770.261,1754.835,74.425,2.173,15.646,8.844,0,0,0,-15.286000000000058
IRL,Ireland,1989,3511.07,1765.463,1745.608,74.451,2.081,14.94,9.031,0,0,0,-14.024999999999636
IMN,Isle of Man,1951,55.066,29.4,25.666,63.356,2.357,15.697,14.798,0,0,0,-0.022999999999996135
IMN,Isle of Man,1952,54.642,29.206,25.436,63.64,2.279,14.942,14.908,0,0,0,-0.4239999999999995
IMN,Isle of Man,1953,54.071,28.939,25.131,64.113,2.173,13.952,14.915,0,0,0,-0.5710000000000051
IMN,Isle of Man,1954,53.445,28.643,24.802,64.471,2.062,12.939,14.99,0,0,0,-0.6259999999999977
IMN,Isle of Man,1955,52.776,28.322,24.454,64.809,1.949,11.928,15.083,0,0,0,-0.6689999999999969
IMN,Isle of Man,1956,52.059,27.977,24.082,64.953,2.071,12.344,15.34,0,0,0,-0.7170000000000059
IMN,Isle of Man,1957,51.304,27.615,23.689,64.948,2.171,12.571,15.677,0,0,0,-0.7549999999999955
IMN,Isle of Man,1958,50.525,27.243,23.282,64.875,2.364,13.279,16.06,0,0,0,-0.7790000000000035
IMN,Isle of Man,1959,49.714,26.854,22.86,64.746,2.42,13.155,16.439,0,0,0,-0.8109999999999999
IMN,Isle of Man,1960,48.868,26.447,22.422,64.557,2.682,14.157,16.899,0,0,0,-0.8459999999999965
IMN,Isle of Man,1961,48.451,26.25,22.201,64.425,2.688,13.678,17.097,0,0,0,-0.4170000000000016
IMN,Isle of Man,1983,64.63,33.715,30.916,69.457,1.888,11.893,16.008,0,0,0,-0.056000000000011596
IMN,Isle of Man,1984,64.528,33.648,30.88,69.754,1.865,11.754,16.039,0,0,0,-0.10199999999998965
IMN,Isle of Man,1985,64.401,33.572,30.829,70.02,1.88,11.833,16.103,0,0,0,-0.12700000000000955
IMN,Isle of Man,2012,84.335,42.468,41.867,80.007,1.864,10.763,9.458,0,0,0,-0.047000000000011255
IMN,Isle of Man,2013,84.141,42.395,41.746,80.12,1.824,10.418,9.568,0,0,0,-0.1939999999999884
IMN,Isle of Man,2014,83.892,42.289,41.603,80.199,1.79,10.113,9.707,0,0,0,-0.24900000000000944
IMN,Isle of Man,2015,83.593,42.158,41.435,80.267,1.748,9.769,9.854,0,0,0,-0.2989999999999924
IMN,Isle of Man,2016,83.466,42.102,41.364,80.391,1.713,9.436,9.922,0,0,0,-0.12700000000000955
LVA,Latvia,1990,2660.131,1422.886,1237.245,69.457,1.987,14.146,13.11,0,0,0,-4.704999999999927
LVA,Latvia,1991,2648.94,1417.138,1231.802,69.182,1.844,13.101,13.071,0,0,0,-11.190999999999804
LVA,Latvia,1992,2614.827,1401.101,1213.726,68.451,1.72,12.063,13.633,0,0,0,-34.11299999999983
LVA,Latvia,1993,2563.82,1376.703,1187.118,66.629,1.503,10.383,15.379,0,0,0,-51.00700000000006
LVA,Latvia,1994,2521.233,1356.387,1164.847,65.183,1.384,9.513,16.655,0,0,0,-42.58699999999999
LVA,Latvia,1995,2485.949,1339.332,1146.617,65.995,1.252,8.587,15.761,0,0,0,-35.284000000000106
LVA,Latvia,1996,2457.905,1325.104,1132.801,68.586,1.161,7.952,14.084,0,0,0,-28.04399999999987
LVA,Latvia,1997,2433.231,1312.174,1121.057,69.225,1.117,7.656,13.902,0,0,0,-24.673999999999978
LVA,Latvia,1998,2410.209,1299.907,1110.302,68.851,1.104,7.566,14.272,0,0,0,-23.02200000000039
LVA,Latvia,1999,2390.822,1289.841,1100.98,69.648,1.171,8.032,13.837,0,0,0,-19.386999999999716
LVA,Latvia,2000,2368.313,1278.45,1089.862,70.175,1.244,8.58,13.74,0,0,0,-22.509000000000015
LVA,Latvia,2001,2338.301,1263.575,1074.726,69.906,1.223,8.474,14.242,0,0,0,-30.01200000000017
LVA,Latvia,2002,2311.351,1250.65,1060.7,70.175,1.258,8.743,14.204,0,0,0,-26.949999999999818
LVA,Latvia,2003,2288.984,1239.193,1049.791,70.636,1.322,9.265,14.301,0,0,0,-22.36700000000019
LVA,Latvia,2004,2264.174,1225.705,1038.469,70.939,1.297,9.156,14.249,0,0,0,-24.809999999999945
LVA,Latvia,2005,2239.784,1212.494,1027.29,70.632,1.389,9.841,14.744,0,0,0,-24.389999999999873
LVA,Latvia,2006,2219.032,1200.943,1018.09,70.55,1.464,10.398,14.987,0,0,0,-20.751999999999953
LVA,Latvia,2007,2200.776,1190.222,1010.554,70.789,1.542,10.963,15.092,0,0,0,-18.256000000000313
LVA,Latvia,2008,2177.711,1177.726,999.986,71.999,1.585,11.33,14.346,0,0,0,-23.065000000000055
LVA,Latvia,2009,2142.043,1160.119,981.924,72.697,1.472,10.505,14.017,0,0,0,-35.667999999999665
LVA,Latvia,2010,2097.831,1138.307,959.524,73.028,1.367,9.655,14.402,0,0,0,-44.21199999999999
LVA,Latvia,2011,2059.941,1118.522,941.42,73.718,1.343,9.305,13.913,0,0,0,-37.89000000000033
LVA,Latvia,2012,2034.633,1103.895,930.739,73.939,1.444,9.877,14.307,0,0,0,-25.307999999999765
LVA,Latvia,2013,2013.01,1091.143,921.866,74.187,1.527,10.362,14.299,0,0,0,-21.623000000000047
LVA,Latvia,2014,1994.149,1079.957,914.192,74.306,1.646,10.993,14.31,0,0,0,-18.861000000000104
